,num,forpet_hash,shop_name,shop_address,address,num,review,score,match
14,3467,c85eb990dd11016ab18cb12b2cba60fde44e43988f4154eaef030f993f0ce167,마오,"['마포구', '서교동', '358-51']",서울특별시 강남구 신사동 도산대로53길 30,3,너무 정신없이 먹어서 먹고난 그릇밖에 없는 ..; 똠센느아? 스지탕 하나랑 볶음밥 하나 시켜서 2명이서 양 아주 적당하게 먹었습니다 볶음밥 삼삼한맛이 새콤한 국물이랑 먹으니 아주 궁합 좋았습니다 주류종류는 일반 주점처럼 소주 맥주 간단하게는 없던거 같구 와인도 글라스와인 없었던거같아요 그냥 보틀만 파시는듯한거 같았습니다 대충 4~8사이 가격이었던거같네용 10짜리도 있던거같은데 저는 글라스 외에 마실일없어서 대충 봤습니다…, 별표 5개 ,_
16,3467,c85eb990dd11016ab18cb12b2cba60fde44e43988f4154eaef030f993f0ce167,마오,"['마포구', '서교동', '358-51']",서울특별시 강남구 신사동 도산대로53길 30,4,생각보다 비싸고 맛은 그럭저럭.. 대기하면서 먹을 정도의 맛은 아님. 여러 명이 가서 이것저것 시키고 와인 한 병 시키면 괜찮을 것 같다., 별표 3개 ,m
18,3467,c85eb990dd11016ab18cb12b2cba60fde44e43988f4154eaef030f993f0ce167,마오,"['마포구', '서교동', '358-51']",서울특별시 강남구 신사동 도산대로53길 30,5,간단하게 먹기 좋습니다. 전반적으로 살짝 매운맛으로 깔끔합니다, 별표 4개 ,a
20,3467,c85eb990dd11016ab18cb12b2cba60fde44e43988f4154eaef030f993f0ce167,마오,"['마포구', '서교동', '358-51']",서울특별시 강남구 신사동 도산대로53길 30,6,"현지에 가까운, 정말 제대로 된 태국 요리를 하는 집.", 별표 5개 ,t
22,3467,c85eb990dd11016ab18cb12b2cba60fde44e43988f4154eaef030f993f0ce167,마오,"['마포구', '서교동', '358-51']",서울특별시 강남구 신사동 도산대로53길 30,7,음식가격좋고 맛도 좋아요 술값은 비싸요, 별표 4개 ,c
24,3467,c85eb990dd11016ab18cb12b2cba60fde44e43988f4154eaef030f993f0ce167,마오,"['마포구', '서교동', '358-51']",서울특별시 강남구 신사동 도산대로53길 30,8,특이했다. 똠양쌀국수가 짬뽕같기도하고 ㅋ 보통 해물베이스라면 이건 고기베이스., 별표 5개 ,h
17,3467,c85eb990dd11016ab18cb12b2cba60fde44e43988f4154eaef030f993f0ce167,마오,"['마포구', '서교동', '358-51']",서울특별시 강남구 신사동 665-9,0,"압구정에 태국음식점이 생겨서 너무 좋음

아 ㅜㅜ 그동안 태국음식먹으려면 멀리 갔었어야 했는데 가깝고 영업시간도 길어서 좋음

주차는 압구정답게 발렛~ 주위에 자리가 없음
건물 뒷편 몽고네 앞 발렛부스에서 발렛파킹 가능

음식들 종류가 원래 본점 인 툭툭누들타이 보다는 가짓수는 적지만 그래도 맛난 메뉴들이 많이 있음

1,2층 이여서 자리도 많고 인테리어도 타이스러움
2층은 와인마시는 분위기~
1층은 밥집분위기~

커리메뉴가 생기면 좋겠는데 없어서 아쉬움 ㅜㅜ

메뉴가 좀 더 늘면 좋겠지만 그래도 이정도 퀄리티의 타이음식 먹을 수 있는 곳이 생겨서 좋음 ~", 별표 4개 ,n
19,3467,c85eb990dd11016ab18cb12b2cba60fde44e43988f4154eaef030f993f0ce167,마오,"['마포구', '서교동', '358-51']",서울특별시 강남구 신사동 665-9,1,"적당히 저렴하고? 맛있어요
1층은 맥주와식사, 2층은 와인바와 식사로 운영하는듯해요", 별표 4개 ,o
21,3467,c85eb990dd11016ab18cb12b2cba60fde44e43988f4154eaef030f993f0ce167,마오,"['마포구', '서교동', '358-51']",서울특별시 강남구 신사동 665-9,2,"몇년 전 연남동에 위치한 소이연남에 갔던 기억이 있는데, 압구정에도 지점이 있는지 이번에 처음 알았다. 토요일 늦은 시간인 9시쯤 2차로 방문.

연남점에 비해선 확실히 조금 더 고급스럽고, 태국요리와 함께 먹을 수 있는 다양한 내츄럴 와인 컬렉션을 구비하고 있다.

보일랭무끄럼(튀김 삼겹살과 모닝글로리), 소이뽀삐아(스프링롤), 똠셉엔느아(수지탕)과 와인을 주문했다. 스프링롤은 먹기 좋게 세로로 이등분되어 나온다. 모든…", 별표 5개 ,t
23,3467,c85eb990dd11016ab18cb12b2cba60fde44e43988f4154eaef030f993f0ce167,마오,"['마포구', '서교동', '358-51']",서울특별시 강남구 신사동 665-9,3,"완존 현지의 맛과 분위기
현지보다 더 맛있나..
태국음식 좋아하는 사람들에게 강추!", 별표 5개 ,_
25,3467,c85eb990dd11016ab18cb12b2cba60fde44e43988f4154eaef030f993f0ce167,마오,"['마포구', '서교동', '358-51']",서울특별시 강남구 신사동 665-9,4,늘 좋은 곳, 별표 5개 ,m
27,3482,94ad0c85973e9676baeb95f9ad21dd0820449099e086118a6b9ef7a7d65a69f0,내친구고양이카페,"['중랑구', '면목동', '617-3']",서울특별시 중랑구 면목로 306 선화학원 3층,0,"꽤 넖은공간이라 좋습니다
사장님은 친절한 편이시고 역시나 동물을 사랑하는 마음이 느껴집니다
냥이들중 여기저기 실례를 하고 다니는 녀석이 있어서 의자등에 앉을때 신경을 써야합니다
한쪽에 묶여있는 골든 리트리버 녀석은 이곳의 마스코트 입니다
입구에는 앵무새가 있고 실내에 토끼 한마리가 우리에서 사육중인데 아무래도 이녀석때문에 실내에서 가축냄새(?)같은게 나서 조금 아쉽습니다", 별표 4개 ,m
29,3467,c85eb990dd11016ab18cb12b2cba60fde44e43988f4154eaef030f993f0ce167,마오,"['마포구', '서교동', '358-51']",서울특별시 강남구 신사동 665-9,6,타이 맛집, 별표 3개 ,t
31,3505,9d9f651f069afda598151879f05e5f73d9798b193eb091178661888e58632fa8,아라비카커핑,"['과천시', '주암동', '450-36']",경기도 과천시 주암동 삼부골로 54,0,드립커피 넘 좋다. 어떻게 이렇게 맛있게 잘 내려주시는걸까 배우고 싶다ㅎㅎ내 마음속 1등 핸드드립커피집, 별표 5개 ,m
33,3505,9d9f651f069afda598151879f05e5f73d9798b193eb091178661888e58632fa8,아라비카커핑,"['과천시', '주암동', '450-36']",경기도 과천시 주암동 삼부골로 54,2,분위기도깔끔하니좋고  모든커피를드립으로해주는데 맛이좋아요.특히 연잎차는 부드러우면서 향이좋았습니다.간단한브런치도있어서 점심에가도 좋아요., 별표 4개 ,t
26,3467,c85eb990dd11016ab18cb12b2cba60fde44e43988f4154eaef030f993f0ce167,마오,"['마포구', '서교동', '358-51']",서울특별시 마포구 서교동 홍익로5길 57,1,0,0,match_dong
28,3482,94ad0c85973e9676baeb95f9ad21dd0820449099e086118a6b9ef7a7d65a69f0,내친구고양이카페,"['중랑구', '면목동', '617-3']",서울특별시 중랑구 면목로 306 선화학원 3층,1,냥이 넘 기야움. ㅠ, 별표 5개 ,a
30,3482,94ad0c85973e9676baeb95f9ad21dd0820449099e086118a6b9ef7a7d65a69f0,내친구고양이카페,"['중랑구', '면목동', '617-3']",서울특별시 중랑구 면목로 306 선화학원 3층,2,"고양이는 많은데  냄새ㅠㅠ 위생은ㅡ.ㅡ  아이가  고양이를좋아해  갔던장소.....어린아이를  데리고가긴
 좀 --;.....아니였던곳~", 별표 3개 ,t
32,3505,9d9f651f069afda598151879f05e5f73d9798b193eb091178661888e58632fa8,아라비카커핑,"['과천시', '주암동', '450-36']",경기도 과천시 주암동 삼부골로 54,1,"핸드드립 커피맛있고 인테리어분위기가 좋아요.
편하고 여유있어 힐링되는 느낌입니다.", 별표 5개 ,a
34,3505,9d9f651f069afda598151879f05e5f73d9798b193eb091178661888e58632fa8,아라비카커핑,"['과천시', '주암동', '450-36']",경기도 과천시 주암동 삼부골로 54,3,로스팅을 직접하는 카페네요., 별표 5개 ,c
35,3505,9d9f651f069afda598151879f05e5f73d9798b193eb091178661888e58632fa8,아라비카커핑,"['과천시', '주암동', '450-36']",경기도 과천시 주암동 삼부골로 54,4,드립커피가 정말 맛있습니다. 각 원두의 맛을 온전하게 즐길 수 있어요., 별표 5개 ,h
37,3517,73d37a20cb1dbc15a0e9609c1d42372aab9696dc97048c2b0a1fcbb758146803,양이랑커피랑,"['중구', '삼덕동1가', '17-15']",대구광역시 중구 삼덕동1가 동성로3길 39 4층,0,"다른 펫까페하고 확실히 틀려요. 냄새도 전혀 안나고, 고양이도 렉돌 한종류. 너무 귀엽고 사람한테 친근한 개냥이들. 사장님도 무지 친절하시고", 별표 5개 ,m
39,3505,9d9f651f069afda598151879f05e5f73d9798b193eb091178661888e58632fa8,아라비카커핑,"['과천시', '주암동', '450-36']",경기도 과천시 주암동 삼부골로 54,6,여러나라의 커피를 판매하고. 깔끔한맛이예요 좋아요, 별표 4개 ,d
41,3525,b4a5ac1fb7b5b69dcd8e64dbc11e2d2523124013c2d9ac4c7ebd6a96e810eff2,뮤뮤,"['서구', '청라동', '167-10']",인천광역시 서구 에메랄드로102번길 청라 8-22 미라클 프라자,0,그냥 카페가 아니라 고양이카페입니다. 고양이 짱짱 커여움!, 별표 5개 ,m
43,3525,b4a5ac1fb7b5b69dcd8e64dbc11e2d2523124013c2d9ac4c7ebd6a96e810eff2,뮤뮤,"['서구', '청라동', '167-10']",인천광역시 서구 에메랄드로102번길 청라 8-22 미라클 프라자,2,, 별표 5개 ,t
45,3532,6883fc64cf59fabd6666fcc1bddca75498e91bc0c472f3d4fe78849b42721973,피아노치는고양이,"['부천시', '심곡동', '396-4']",심곡동 396-3번지 외2 2층 부천시 경기도 KR,1,내 최애냥이들 다 있는곳... 최고에요 ㅎㅎ 주말엔 꽤 사람 많은데 넓어서 괜찮음.. 무릎냥이들도 많고 평일에는 한적해서 오면 냥이들이 너무 반가워하면서 먼저 달려와서 반겨줌 가격은 인당 8천원이고 음료는 티백이나 음료같은거 무제한, 별표 5개 ,a
38,3517,73d37a20cb1dbc15a0e9609c1d42372aab9696dc97048c2b0a1fcbb758146803,양이랑커피랑,"['중구', '삼덕동1가', '17-15']",대구광역시 중구 삼덕동1가 동성로3길 39 4층,1,가게가 넓어서 청소하기힘드... ㄹㅁ, 별표 5개 ,a
40,3517,73d37a20cb1dbc15a0e9609c1d42372aab9696dc97048c2b0a1fcbb758146803,양이랑커피랑,"['중구', '삼덕동1가', '17-15']",대구광역시 중구 삼덕동1가 동성로3길 39 4층,2,, 별표 3개 ,t
42,3525,b4a5ac1fb7b5b69dcd8e64dbc11e2d2523124013c2d9ac4c7ebd6a96e810eff2,뮤뮤,"['서구', '청라동', '167-10']",인천광역시 서구 에메랄드로102번길 청라 8-22 미라클 프라자,1,"(Google 번역 제공) 좋은!

(원문)
Good!", 별표 5개 ,a
44,3532,6883fc64cf59fabd6666fcc1bddca75498e91bc0c472f3d4fe78849b42721973,피아노치는고양이,"['부천시', '심곡동', '396-4']",심곡동 396-3번지 외2 2층 부천시 경기도 KR,0,냥이도 많고 간식주면  냥이들이 몰려드는거 볼수있습니다., 별표 5개 ,m
46,3532,6883fc64cf59fabd6666fcc1bddca75498e91bc0c472f3d4fe78849b42721973,피아노치는고양이,"['부천시', '심곡동', '396-4']",심곡동 396-3번지 외2 2층 부천시 경기도 KR,2,"직원분도 친절하시고 고양이들도 진짜 귀엽고 관리 잘 되 있는 것 같아요. 음료수는 자신이 직접 타마시는 건데(무제한!!) 아이스티,레몬티,핫쵸코 등 여러가지 맛있는 음료들이 많아요.  고양이 간식도 팔아서 관심도 받을 수 있고 가끔 가다 고양이들이 천장 구조물에서 뛰어다니는 것도 볼수 있어서 힐링하고 왔어요.또 사람 좋아하는 고양이가 몇마리 있어서 자닥에 앉아있으면 강아지처럼 무릎 위에 올라와서 졸아요. 털이 옷에 좀 많이…", 별표 5개 ,t
48,3525,b4a5ac1fb7b5b69dcd8e64dbc11e2d2523124013c2d9ac4c7ebd6a96e810eff2,뮤뮤,"['서구', '청라동', '167-10']",인천광역시 서구 에메랄드로102번길 청라 8-22 미라클 프라자,6,, 별표 1개 ,g
50,3525,b4a5ac1fb7b5b69dcd8e64dbc11e2d2523124013c2d9ac4c7ebd6a96e810eff2,뮤뮤,"['서구', '청라동', '167-10']",인천광역시 서구 에메랄드로102번길 청라 8-22 미라클 프라자,7,, 별표 3개 ,u
47,3532,6883fc64cf59fabd6666fcc1bddca75498e91bc0c472f3d4fe78849b42721973,피아노치는고양이,"['부천시', '심곡동', '396-4']",심곡동 396-3번지 외2 2층 부천시 경기도 KR,3,고양들이온순한펴임 음료무한리필, 별표 3개 ,c
49,3532,6883fc64cf59fabd6666fcc1bddca75498e91bc0c472f3d4fe78849b42721973,피아노치는고양이,"['부천시', '심곡동', '396-4']",심곡동 396-3번지 외2 2층 부천시 경기도 KR,4,"고양이가 엄청 많습니다.
고양이가 대체적으로 사람을 좋아합니다.
직원이 친절합니다.", 별표 4개 ,h
51,3536,8ba6fea397406f38e45b30cb185e59920ef4fdc04f3309ff68d2f62ae34ea982,캣츠리빙,"['부천시', '중동', '1065-3']",서울특별시 마포구 서교동 358-111,0,미취학 아동도 입장 가능해서 딸 아이랑 종종 찾는 곳. 냥이들도 예쁘고 귀여워요~, 별표 4개 ,n
53,3532,6883fc64cf59fabd6666fcc1bddca75498e91bc0c472f3d4fe78849b42721973,피아노치는고양이,"['부천시', '심곡동', '396-4']",심곡동 396-3번지 외2 2층 부천시 경기도 KR,6,털이 좀 날려요 근데 돌돌이가 있어요 그리고 음료도 직접 타 마실수 있고 음료 타는 방법도 자세히 써져있어요 고양이 장난감도 있고 캣타워도 있어요 간식을 주는곳도 있답니다 근데 냄새가 좀 나요 근데 고양이 카페는 다 냄새가 좀 나더라구요, 별표 4개 ,d
55,3532,6883fc64cf59fabd6666fcc1bddca75498e91bc0c472f3d4fe78849b42721973,피아노치는고양이,"['부천시', '심곡동', '396-4']",심곡동 396-3번지 외2 2층 부천시 경기도 KR,7,"가격은 저렴하고, 많은 고양이가 있음, 하지만 털이 엄청 날림
고양이 특성상 애들하고 잘 놀아 주지 않기 때문에 아이들이 심심해함", 별표 3개 ,o
57,3532,6883fc64cf59fabd6666fcc1bddca75498e91bc0c472f3d4fe78849b42721973,피아노치는고양이,"['부천시', '심곡동', '396-4']",심곡동 396-3번지 외2 2층 부천시 경기도 KR,8,고양이들이 많고 넓어요^^ 셀프바 식으로 되어 있어서 마음데로 마시고 쉴 수 있어요 (주말은 1시간반 시간제한있어요), 별표 4개 ,n
59,3542,7429a83fd0db612482da05bb8dc8a8d08a37be40e5a62dd681f69c3e3712fa53,커피앤캣,"['동구', '충장로1가', '1-13']",광주광역시 동구 충장로 95-1,1,고양이도 너무 이쁘고 잘따르는데.. 오줌 냄새인지.. 먼지 냄새때문에 오래는 못있겠더라구요, 별표 3개 ,a
52,3536,8ba6fea397406f38e45b30cb185e59920ef4fdc04f3309ff68d2f62ae34ea982,캣츠리빙,"['부천시', '중동', '1065-3']",서울특별시 마포구 서교동 358-111,1,"들어가자마자 고양이 지린내가 코를 찌르지만, 그만큼 많고 다양한 고양이를 볼 수 있는 곳. 귀여운 고냥이들~💕", 별표 4개 ,o
54,3536,8ba6fea397406f38e45b30cb185e59920ef4fdc04f3309ff68d2f62ae34ea982,캣츠리빙,"['부천시', '중동', '1065-3']",서울특별시 마포구 서교동 358-111,2,평일 낮에 사람이 없어서 편하며 고양이들은 20마리가량. 사람손을 좋아하는 고양이도 있음. 환경은 고양이라 털이 많아 환기를 안해서 답답하지만 꽤 깔끔한편, 별표 4개 ,t
56,3536,8ba6fea397406f38e45b30cb185e59920ef4fdc04f3309ff68d2f62ae34ea982,캣츠리빙,"['부천시', '중동', '1065-3']",서울특별시 마포구 서교동 358-111,3,양이들이 소심해요 간식만 좋아해요, 별표 4개 ,_
58,3542,7429a83fd0db612482da05bb8dc8a8d08a37be40e5a62dd681f69c3e3712fa53,커피앤캣,"['동구', '충장로1가', '1-13']",광주광역시 동구 충장로 95-1,0,박물관견학후  잠깐들려서  차한잔하면서 담소하기에좋음, 별표 3개 ,m
60,3542,7429a83fd0db612482da05bb8dc8a8d08a37be40e5a62dd681f69c3e3712fa53,커피앤캣,"['동구', '충장로1가', '1-13']",광주광역시 동구 충장로 95-1,2,여기는시내에서귀여운고양이많이있어요, 별표 5개 ,t
62,3536,8ba6fea397406f38e45b30cb185e59920ef4fdc04f3309ff68d2f62ae34ea982,캣츠리빙,"['부천시', '중동', '1065-3']",서울특별시 마포구 서교동 358-111,6,"(Google 번역) 그것은 내 인생에서 나의 최고의 경험 중 하나입니다. 직원은 친절하고 장소는 깨끗하고 잘 유지됩니다. 가장 중요하게, 고양이는 매우 귀엽고 활기차고 있습니다.

(원본)
It is one of my best experiences ever in my life. The staff is friendly and the place is clean and well maintained. Most importantly, cats are super cute and energetic.", 별표 5개 ,t
64,3544,61ecaf62d25df97380d4b33171d1b1e0257feb8236567da3457642c0e3177563,마실나온고양이,"['북구', '풍향동', '669']",광주광역시 동구 산수1동 542-48,1,고양이 카페이자 고양이 용품을 파는 곳입니다. 가끔 가서 즐거운 시간을 보내고 옵니다. 커피도 아주 맛있구요~ 사장님도 길고양이들 위해 좋은 일 많이 하시는 것 같습니다. 대로변에 있어 찾기도 쉽고 주차장도 있습니다, 별표 5개 ,o
61,3542,7429a83fd0db612482da05bb8dc8a8d08a37be40e5a62dd681f69c3e3712fa53,커피앤캣,"['동구', '충장로1가', '1-13']",광주광역시 동구 충장로 95-1,3,"고선생들 넘 이뻐용~~~~사장님 친철
굿굿", 별표 5개 ,c
63,3544,61ecaf62d25df97380d4b33171d1b1e0257feb8236567da3457642c0e3177563,마실나온고양이,"['북구', '풍향동', '669']",광주광역시 동구 산수1동 542-48,0,순하고 이쁜 고양이들 많아요. 최근에 이사했어요., 별표 5개 ,n
65,3544,61ecaf62d25df97380d4b33171d1b1e0257feb8236567da3457642c0e3177563,마실나온고양이,"['북구', '풍향동', '669']",광주광역시 동구 산수1동 542-48,2,"고양이 카페인줄 알고 갔는데 보통 생각하는 고양이 카페로 생각하고가지마세요. 일단 냐옹이들은 귀엽기도하고 사연있는 아이들 가엽기도하지만 이곳은 일단 사장님이 불친절해서 두번은 가고싶지않아요. 무엇보다 고양이 보고있으면 사장님이 감시하는것같아서 불쾌했어요. 손님이기전에 타인이고 고양이걱정되는 마음이 이해는가지만 나를 감시하는듯한 행동까지 이해하고싶지않아요 저는 불쾌했어요. 그냥 차라리 처음부터 큰종이로 금지구역을 설정해두시는게 좋을듯 합니다. 그러면 손님인 저희도안들어가요. 어쨌든 저에게있어서 편한공간은 아니였습니다. 

-이 후기는 제 개인적인 생각입니다.", 별표 1개 ,t
67,3542,7429a83fd0db612482da05bb8dc8a8d08a37be40e5a62dd681f69c3e3712fa53,커피앤캣,"['동구', '충장로1가', '1-13']",광주광역시 동구 충장로 95-1,6,"고양이 카페로써는 정말 안좋습니다.
1년전에는 그래도 커피도 팔고 그랬는데
지금은 음료수 싼것들만 제공해놓고 냥이들도 관리를 대충한건지 품에 안긴 녀석에게서 귀지냄새가 심하더군요 발톱도 전혀 관리 안된 것 같고.. 
냥이가 많다는걸 제외하면 좋은점은 없는 카페...", 별표 2개 ,g
69,3547,2e99a1afc797774eaed2eb21fafa02fa03e7c316ae0793029427a1e09a81b25c,고양이정원,"['서구', '내동', '25-3']",서울특별시 강서구 방화2동 개화동로19길 18,1,고양이들 진짜 많고 다들 귀엽네요. 활기차고 호기심도 많아서 새로운 사람들한테도 금방 안겨요. 앉은지 몇 분 되지도 않았는데 금세 고양이 무릎에 앉혀봤네요., 별표 5개 ,a
66,3544,61ecaf62d25df97380d4b33171d1b1e0257feb8236567da3457642c0e3177563,마실나온고양이,"['북구', '풍향동', '669']",광주광역시 동구 산수1동 542-48,3,, 별표 5개 ,_
68,3547,2e99a1afc797774eaed2eb21fafa02fa03e7c316ae0793029427a1e09a81b25c,고양이정원,"['서구', '내동', '25-3']",서울특별시 강서구 방화2동 개화동로19길 18,0,고양이 정원은 카페에 큰 정원이 있어 다양한 고양이들을 만날 수 있어요. 고양이들이 정말 어마어마하게 많습니다. 음료는 냉장고나 온장고에서 꺼내 먹으며 인당으로 비용을 지불하고 손을 소독한 후 입장합니다. 모든 종류의 냥냥이들을 만날 수 있어요. 담요를 덮고 있으면 꾹꾹이하러 무릎으로 올라오는 냥냥이를 만날 수 있어요., 별표 5개 ,m
70,3547,2e99a1afc797774eaed2eb21fafa02fa03e7c316ae0793029427a1e09a81b25c,고양이정원,"['서구', '내동', '25-3']",서울특별시 강서구 방화2동 개화동로19길 18,2,"사진에서는 무척 넓게 보인거에 비해 좀 좁음
고양이는 엄청 많음...입장료 비싼데 음료는 캔음료라니....캔음료값2천원 빼고 1만원이 입장료란 소린데  너무 비싼거 아님???  
보통 고양이카페랑 똑같구만,, 적어도 음료는 카페처럼 직접 만들어 주는걸로 해주셔야지 ....
주변에서 누가 간다고 하면 말리겠음!!! 
발톱을 안깎아준다고 하던데 고양이수가 너무 많아서 못깎아주는건지,, 옷에 구멍나겠더라구요. 아프기도 하고..조심하시길... 
주택가 안쪽 끝에 있어서 네비 없으면 찾기 힘듬", 별표 2개 ,t
72,3544,61ecaf62d25df97380d4b33171d1b1e0257feb8236567da3457642c0e3177563,마실나온고양이,"['북구', '풍향동', '669']",광주광역시 동구 산수1동 542-48,6,, 별표 1개 ,t
74,3553,5a22506c98af1b76bdf38f85244926276fddaed2f67bf57611ac3cd9eae11f8a,야옹야옹캣카페,"['남구', '무거동', '630-18']",성남동 249-18번지 하동 1층 중구 울산광역시 KR,1,"다른곳은 갇혀있거나 냄새가 나는곳도 있는데
고양이들이 자유롭게 다니고 다양하고 냄새도 거의 안남.
입장료 8천원 이었던것 같음", 별표 4개 ,o
71,3547,2e99a1afc797774eaed2eb21fafa02fa03e7c316ae0793029427a1e09a81b25c,고양이정원,"['서구', '내동', '25-3']",서울특별시 강서구 방화2동 개화동로19길 18,3,"귀여운 고양이들의 낙원입니다. 주인이 고양이를 아끼고 사랑하는 것을 느낄 수 있습니다.

It's paradise for cute cats. You can feel that the owner cares about and loves the cat.", 별표 5개 ,c
73,3553,5a22506c98af1b76bdf38f85244926276fddaed2f67bf57611ac3cd9eae11f8a,야옹야옹캣카페,"['남구', '무거동', '630-18']",성남동 249-18번지 하동 1층 중구 울산광역시 KR,0,"고양이 들도 많고 고양이 들이 다 순 해요 
꾹꾹 이 하는 애들도있구용 근데 냄새가 돔 많이 나욤.. 그리고 음료수1개 포함해서8000원인데 꽤 괜찮아욤 고양이 종도 다양해서 많아요", 별표 5개 ,n
75,3565,e2038e5923fa5066922979fc46b1f991623c957076d454294a3b5e5b45818034,달빛고양이카페,"['화성시', '진안동', '914-8']",효행로 1075-7 뱅뱅프라자 209호(주공 11단지 정문앞 상가2층 화성시 경기도 KR,0,"예쁜 냥이들과 즐거운 시간 보냈어요. 

어른 8천원 아이 6천원. 입장료에 음료 포함되어 있어요.", 별표 3개 ,m
77,3565,e2038e5923fa5066922979fc46b1f991623c957076d454294a3b5e5b45818034,달빛고양이카페,"['화성시', '진안동', '914-8']",효행로 1075-7 뱅뱅프라자 209호(주공 11단지 정문앞 상가2층 화성시 경기도 KR,2,ㅜㅜㅠㅜㅜㅜ냥이들 너무 귀여워요ㅜㅜㅜ시간도 무제한이라서 오래냥이 구경할 수 있고 냥이 장난감도 다 있고 빨리오시면 사람없어서 냥이 구경더 잘하실 수있을겁니댱 그리고 천원에 간식 파는거 있는데 그거 사서 주면 냥이들 거의 10마리 넘게 우르르 몰려오더라구옇ㅠㅜㅜ♡, 별표 5개 ,t
79,3579,882e9ce3d27c876424b099f74e1dcd0d9509dc18af1d9a1460def95320ec7a03,고양이카페,"['용인시', '기흥구', '보정동', '1195-2']",경기도 성남시 분당구 이매동 양현로94번길 7 KR 13568 대명프라자,1,"고양이 냄새가 나지 않고, 고양이들이 아주 깨끗하게 잘 관리되고 있음.", 별표 5개 ,o
76,3565,e2038e5923fa5066922979fc46b1f991623c957076d454294a3b5e5b45818034,달빛고양이카페,"['화성시', '진안동', '914-8']",효행로 1075-7 뱅뱅프라자 209호(주공 11단지 정문앞 상가2층 화성시 경기도 KR,1,예쁜 고양이도 정말 많았는데 냄새가 좀 났어요, 별표 3개 ,a
78,3579,882e9ce3d27c876424b099f74e1dcd0d9509dc18af1d9a1460def95320ec7a03,고양이카페,"['용인시', '기흥구', '보정동', '1195-2']",경기도 성남시 분당구 이매동 양현로94번길 7 KR 13568 대명프라자,0,냥이들이 너무 순해요. 무릎냥이들도 많아서 행복한 시간보내고 왔어요. 또 갈거에요!, 별표 5개 ,n
